date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:08:01	600/600	---M--	200	added ('OK')	text/html	etag:%22489de5a2ead22b45cd1c2e7ad1ccb78a-ssl%22	https://coinmint.net/skin/fonts/glyphicons-halflings-regular.html	C:/MyWebsites/coinmint/coinmint.net/skin/fonts/glyphicons-halflings-regular.html	(from https://coinmint.net/skin/css/bootstrap.min.css)
03:08:02	604/604	---M--	200	added ('OK')	text/html	etag:%22c15e842586f252206a793c3e117fe05c-ssl%22	https://coinmint.net/skin/fonts/glyphicons-halflings-regular-2.html	C:/MyWebsites/coinmint/coinmint.net/skin/fonts/glyphicons-halflings-regular-2.html	(from https://coinmint.net/skin/css/bootstrap.min.css)
03:08:02	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%229375610d0cf6dde022ec4a9ccf04300b-ssl%22	https://coinmint.net/skin/fonts/glyphicons-halflings-regular.ttf	C:/MyWebsites/coinmint/coinmint.net/skin/fonts/glyphicons-halflings-regular.ttf	(from https://coinmint.net/skin/css/bootstrap.min.css)
03:08:03	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:%2256e22951769113c4b02b594895aff755-ssl-df%22	https://coinmint.net/skin/fonts/glyphicons-halflings-regular.svg	C:/MyWebsites/coinmint/coinmint.net/skin/fonts/glyphicons-halflings-regular.svg	(from https://coinmint.net/skin/css/bootstrap.min.css)
03:08:03	24451/24451	---MCZ	200	added ('OK')	text/css	etag:%2241be339452cd0901016aaeabfa27a09f-ssl-df%22	https://coinmint.net/skin/css/font-awesome.min.css	C:/MyWebsites/coinmint/coinmint.net/skin/css/font-awesome.min.css	(from https://coinmint.net/skin/css/style.css)
03:08:04	7936/7936	---MCZ	200	added ('OK')	text/css	etag:%224861ebc186549fcc41d1ffc6f43a8a79-ssl-df%22	https://coinmint.net/skin/css/style2.css	C:/MyWebsites/coinmint/coinmint.net/skin/css/style2.css	(from https://coinmint.net/skin/css/style.css)
03:08:04	3209/3209	---M--	200	added ('OK')	image/png	etag:%22e6983e37c8e460c804c4146cb0d4cbb2-ssl%22	https://coinmint.net/skin/img/search.png	C:/MyWebsites/coinmint/coinmint.net/skin/img/search.png	(from https://coinmint.net/skin/css/style.css)
03:08:05	105/105	---M--	200	added ('OK')	image/gif	etag:%22a1cdb90de94efe5ad388c3736a87b56e-ssl%22	https://coinmint.net/skin/img/qq_3.gif	C:/MyWebsites/coinmint/coinmint.net/skin/img/qq_3.gif	(from https://coinmint.net/skin/css/style.css)
03:08:05	2828/2828	---M--	200	added ('OK')	image/jpeg	etag:%22b826229300d240e35004d85daffe9378-ssl%22	https://coinmint.net/skin/img/tel.jpg	C:/MyWebsites/coinmint/coinmint.net/skin/img/tel.jpg	(from https://coinmint.net/skin/css/style.css)
03:08:06	3177/3177	---M--	200	added ('OK')	image/png	etag:%22d45cdb03c5b961f3cf01b533e30d9e46-ssl%22	https://coinmint.net/skin/img/left.png	C:/MyWebsites/coinmint/coinmint.net/skin/img/left.png	(from https://coinmint.net/skin/css/style.css)
